x,y
-0.48909552,-0.594164642
-0.407812904,-0.410852345
-0.382418063,-0.34524594
-0.597305754,-0.341699381
-0.776324803,-0.482837748
-0.900090395,-0.575435344
-0.844542404,-0.563372273
-0.785257924,-0.472283361
-0.791760332,-0.341669684
-0.775373313,-0.284739016
-0.684117097,-0.30478405
-0.622107669,-0.388900893
-0.656890138,-0.381690038
-0.792525411,-0.394368896
-0.818644833,-0.353262124
-0.692701853,-0.460095097
-0.638849392,-0.549317201
-0.575734245,-0.810356788
-0.585702798,-1.06818985
-0.43013215,-1.344412827
-0.322627469,-1.49557192
-0.403810602,-1.089329774
-0.474457939,-0.760713926
-0.548539843,-0.605404032
-0.546703181,-0.747992048
-0.659963902,-0.714746752
-0.723670667,-0.604943336
-0.948579013,-0.436218452
-1.07969227,-0.376386341
-1.136904171,-0.329333376
-1.074771944,-0.279450912
-1.023792779,-0.289020429
-1.037848394,-0.177409992
-0.957565437,-0.187668231
-1.004524035,-0.269875632
-1.012678444,-0.491256521
-1.058794065,-0.488224101
-1.041093192,-0.369283595
-0.960236637,-0.240175178
-0.841435373,-0.372104296
-0.87858739,-0.522849211
-0.825351222,-0.838543538
-0.831268996,-0.86319587
-0.43855108,-1.034341269
-0.069658691,-0.932683032
-0.477543902,-1.322599654
-0.516734517,-1.834497844
-0.813371951,-1.90251153
-1.104401467,-1.966714343
-1.053795876,-1.991204782
-0.948038844,-2.090119861
-0.707598317,-2.202408454
-0.692392362,-1.973948171
-0.901406134,-1.402429623
-1.087610085,-0.939120249
-1.070929133,-0.541315352
-0.863734217,-0.436968899
-0.718355629,-0.231367118
-0.726195434,-0.125876055
-0.847006347,-0.071996419
-0.953453298,-0.049213207
-0.939300405,-0.076097373
-0.923311137,0.021699978
-0.969319139,0.132293466
-0.994210663,0.152209866
-0.960633389,0.092637622
-1.005149968,-0.0635706
-1.028762557,-0.1249484
-1.012759743,-0.167141228
-0.883772746,-0.128173968
-0.79003384,-0.058723221
-0.801389236,0.02687236
-0.765151267,0.061290316
-0.744296544,0.010081585
-0.802253393,-0.029288874
-0.955365987,-0.031029374
-1.069874139,-0.095493948
-0.983332075,-0.133938192
-0.763517132,-0.166432518
-0.545837429,-0.122718525
-0.512042891,-0.096229109
-0.656358972,-0.011309306
-0.793754431,0.017383525
-0.850466807,-0.036434399
-0.897957967,-0.093133521
-0.88138261,-0.011222656
-0.907404399,0.057987282
-0.902656963,0.116983668
-0.901556387,0.149527261
-0.896915554,0.26366103
-0.781491787,0.198155477
-0.675939755,0.208644103
-0.559976838,0.163950376
-0.527202391,0.198227389
-0.553375132,0.100534096
-0.624745866,0.181191988
-0.695993501,0.260188811
-0.7359228,0.35614557
-0.717764177,0.366924827
-0.654852303,0.31504483
-0.642114976,0.309161188
-0.624703792,0.174998157
-0.540577078,0.171548315
-0.601341877,0.045962898
-0.617868928,-0.079715265
-0.54234166,-0.293332214
-0.34256609,-0.426394792
-0.308520128,-0.380239852
-0.380731392,-0.323376168
-0.638535118,-0.322381703
-0.768040512,-0.524928004
-0.684899026,-0.708386235
-0.638604904,-0.824512181
-0.729928175,-0.711633808
-0.711744714,-0.494144262
-0.655782465,-0.292616429
-0.565167688,-0.102659823
-0.575504054,-0.054842174
-0.616073522,-0.113158422
-0.581572481,-0.196440362
-0.525381245,-0.13326034
-0.588537811,-0.031016107
-0.658654875,-0.02672243
-0.729592338,-0.073217083
-0.76900789,-0.067334367
-0.716721336,-0.02504975
-0.603801725,0.009563541
-0.477617642,0.003911646
-0.40982289,-0.010864393
-0.512445581,-0.019026036
-0.616421305,-0.010136748
-0.668254154,-0.081963984
-0.632480197,-0.186327445
-0.526194057,-0.277576414
-0.498491397,-0.226277969
-0.493204606,-0.156380803
-0.529064148,-0.17141451
-0.458426526,-0.257439408
-0.463596704,-0.35342098
-0.535882168,-0.465722212
-0.691888609,-0.544409591
-0.711940095,-0.660738664
-0.637748489,-0.73174165
-0.616675871,-0.900500007
-0.748913976,-1.055076155
-0.813879441,-1.1075171
-0.700921574,-0.925121444
-0.53567992,-0.674425449
-0.390992621,-0.498545513
-0.353500584,-0.437585313
-0.373313719,-0.458489508
-0.478214131,-0.435133911
-0.689467831,-0.424530575
-0.906819559,-0.386789152
-0.900971402,-0.347530602
-0.76025915,-0.175381378
-0.590959273,0.056057738
-0.551521369,0.209562338
-0.603391798,0.240642738
-0.650223599,0.164794659
-0.636640458,0.082059271
-0.581258748,-0.010642938
-0.47878822,-0.086507488
-0.399172068,-0.150169854
-0.364849416,-0.168579329
-0.33178982,-0.169666134
-0.218178335,-0.163431951
-0.191334721,-0.075293763
-0.313466786,0.03418594
-0.537902058,0.05492713
-0.806381661,-0.041453843
-0.940166214,-0.140934798
-0.912039018,-0.201310256
-0.85851322,-0.203620617
-0.926587829,-0.122315321
-0.95557784,-0.061638531
-0.822360391,-0.117717859
-0.545609007,-0.224712763
-0.381300908,-0.19260709
-0.385896212,-0.098878367
-0.430048348,-0.090815939
-0.473920098,-0.142690953
-0.501542079,-0.190214423
-0.504590539,-0.201352328
-0.519962466,-0.182556726
-0.646164178,-0.102841787
-0.892322829,0.017401806
-1.021448274,0.120706463
-1.012868363,0.100173649
-1.01061844,0.102846609
-1.078508607,0.135437688
-1.070099093,0.135680914
-0.952382073,0.0750156
-0.87440534,-0.038778418
-0.863327249,-0.025150253
-0.848060266,-0.015817101
-0.767050404,-0.089148663
-0.70912732,-0.205429376
-0.67500674,-0.311707193
-0.658200617,-0.305642468
-0.640291624,-0.278457222
-0.613992349,-0.280024244
-0.623666987,-0.335772518
-0.587135147,-0.445126064
-0.586675627,-0.458904047
-0.659805398,-0.402090486
-0.810937376,-0.297881089
-0.933169817,-0.259570817
-0.895467379,-0.242111035
-0.726337326,-0.169063427
-0.56999064,-0.055385505
-0.581659237,-0.033624423
-0.661102757,-0.078677023
-0.708600744,-0.12513929
-0.668667723,-0.156318453
-0.633299921,-0.136115233
-0.657596636,-0.128847575
-0.761740815,-0.035967549
-0.7678452,0.001466888
-0.684886878,-0.028411668
-0.651877483,-0.091103681
-0.724426878,-0.155260436
-0.800857098,-0.173017247
-0.801411248,-0.21366865
-0.782299396,-0.179695309
-0.71421537,-0.188156987
-0.66416793,-0.174026169
-0.649401189,-0.172625947
-0.754834947,-0.130705081
-0.915461383,-0.093848477
-1.025731291,-0.100176297
-1.059745183,-0.138336604
-1.056185636,-0.147200778
-0.976738191,-0.161818187
-0.811000817,-0.086798466
-0.718548067,-0.027408209
-0.6653761,-0.041879815
-0.631100166,-0.098665913
-0.570832177,-0.085306686
-0.552628696,-0.015841185
-0.558565977,-0.046130728
-0.522287591,-0.188223492
-0.524508334,-0.344060268
-0.604068061,-0.403222154
-0.767753695,-0.401239087
-0.912300642,-0.347713988
-0.959953321,-0.384682084
-0.916788443,-0.469297808
-0.89045287,-0.497214521
-0.911317199,-0.368933336
-0.949326496,-0.262979938
-0.975679236,-0.273849086
-0.784195041,-0.380306206
-0.588243419,-0.403878018
-0.549249796,-0.39225503
-0.71324627,-0.304449069
-0.839309003,-0.292163616
-0.800675724,-0.29921516
-0.690651368,-0.350582371
-0.571578494,-0.375344972
-0.509571057,-0.268061675
-0.514237972,-0.185312391
-0.582501692,-0.131137869
-0.6380316,-0.171867066
-0.650651801,-0.213510704
-0.684823855,-0.173341281
-0.758750627,-0.088508909
-0.804763686,-0.020942206
-0.752682496,0.045732502
-0.674020429,0.041997233
-0.656524961,0.011748807
-0.644877009,-0.090677294
-0.596684793,-0.102621063
-0.486859485,-0.172825415
-0.412075661,-0.305229715
-0.484175591,-0.467781263
-0.525173454,-0.503488474
-0.467025008,-0.496327302
-0.400679412,-0.472826426
-0.366169596,-0.489409913
-0.515238983,-0.532392126
-0.605014301,-0.58053381
-0.590521167,-0.651083685
-0.54235826,-0.526406514
-0.406882927,-0.462277253
-0.374588134,-0.360061024
-0.430176773,-0.349003747
-0.578221357,-0.33756001
-0.779027875,-0.277805102
-0.884661775,-0.181469054
-1.012729669,-0.167321347
-0.9872494,-0.250658869
-0.880044463,-0.437270936
-0.714429227,-0.621857379
-0.74527931,-0.863497822
-0.833711868,-1.130768436
-0.86911949,-1.283930179
-0.918783827,-1.188005287
-0.922815164,-0.998070212
-0.911988212,-0.865906253
-0.871873744,-0.714822616
-0.815413016,-0.652907145
-0.825326417,-0.52069999
-0.897797757,-0.379355439
-0.924604862,-0.201461021
-0.826725975,-0.055346729
-0.643666573,-0.100767261
-0.606251329,-0.094884865
-0.667421185,-0.168448812
-0.785527227,-0.139920646
-0.681785561,-0.235450941
-0.573057605,-0.343115318
-0.462137686,-0.405514387
-0.602915572,-0.446864023
-0.712164604,-0.453801178
-0.738519733,-0.61443364
-0.776103175,-0.625106438
-0.803641163,-0.432767083
-0.766109719,-0.158689082
-0.663707467,-0.013410757
-0.536695439,-0.152375163
-0.453100896,-0.222621082
-0.482046228,-0.184716945
-0.470483487,-0.085648189
-0.434650704,-0.114396507
-0.344973855,-0.224852613
-0.361155007,-0.20661056
-0.478485522,-0.19629017
-0.602784604,-0.179764409
-0.652140598,-0.115701
-0.541615851,-0.036642938
-0.462635798,-0.131577488
-0.507470001,-0.264071397
-0.660387212,-0.385199024
-0.651864207,-0.333002271
-0.640998332,-0.230590806
-0.612153517,-0.108646958
-0.623141393,0.046211163
-0.619857498,0.028902544
-0.570898542,0.015508205
-0.557056712,-0.078389764
-0.453592823,-0.145387629
-0.388814514,-0.09497657
-0.283062105,0.016136252
-0.24657175,0.060586057
-0.18493234,-0.059552421
-0.108101748,-0.17600962
0.026627731,-0.147358935
0.073402074,-0.164264066
-0.045620651,-0.221681888
-0.192446468,-0.229459027
-0.177434257,-0.17064363
-0.075374498,-0.067433979
0.036808234,-0.008294589
0.11737727,-0.073922576
0.058340491,-0.168943889
0.026384354,-0.236315094
-0.009125799,-0.272194689
-0.068725208,-0.317581513
-0.14239361,-0.482481158
-0.233536912,-0.545358651
-0.311803136,-0.635249468
-0.342755113,-0.659387782
-0.402416326,-0.649123206
-0.605817997,-0.574423252
-0.572376067,-0.487408068
-0.373907784,-0.447922677
-0.097212471,-0.341683564
-0.09240803,-0.350480758
-0.200138162,-0.398718084
-0.428521242,-0.526418354
-0.671940701,-0.59643539
-0.807870778,-0.561082803
-0.90207134,-0.559545602
-0.821176859,-0.543666218
-0.856071514,-0.486718633
-0.682204457,-0.404859656
-0.589777243,-0.356517778
-0.544960105,-0.400185964
-0.520700931,-0.516568329
-0.488535104,-0.59003416
-0.421123928,-0.775164049
-0.441262814,-0.825318923
-0.507713591,-0.907159578
-0.602080231,-0.764820261
-0.561736939,-0.739217259
-0.475582166,-0.638937265
-0.498948559,-0.646062915
-0.495989942,-0.534085958
-0.496855036,-0.44173997
-0.444517563,-0.387791414
-0.588302683,-0.487243514
-0.693532264,-0.638368452
-0.821292701,-0.691561525
-0.834188422,-0.681211317
-0.803350112,-0.647073369
-0.674736149,-0.664869937
-0.585170911,-0.614661018
-0.550958693,-0.639247494
-0.726482681,-0.659144053
-0.825473141,-0.649723725
-0.891212245,-0.507867845
-0.687174275,-0.485193292
-0.460440269,-0.593705192
-0.295889628,-0.677444447
-0.254293242,-0.643189587
-0.300988944,-0.580763246
-0.328655439,-0.546607098
-0.376715319,-0.580318289
-0.327213786,-0.570152793
-0.179102133,-0.713315448
-0.007988231,-0.615555337
-0.029115437,-0.525516231
-0.298666293,-0.363108296
-0.418684075,-0.394574424
-0.368496119,-0.380829275
-0.258159959,-0.277506676
-0.291502457,-0.22713183
-0.288188753,-0.194186673
-0.305543894,-0.317478281
-0.367227441,-0.318399835
-0.473174694,-0.394918608
-0.428838758,-0.361188529
-0.338120684,-0.335761281
-0.300337743,-0.240185851
-0.353491542,-0.289625123
-0.397546956,-0.272306198
-0.452403328,-0.299447586
-0.471597968,-0.20379989
-0.572891629,-0.118198749
-0.513229833,-0.167176478
-0.257621346,-0.219988078
0.052348399,-0.323945486
0.206741521,-0.23273073
-0.038183807,-0.163997392
-0.34311554,-0.073234661
-0.555562457,-0.029667722
-0.493509095,-0.155194522
-0.317834535,-0.348632381
-0.191516201,-0.539568817
-0.059784108,-0.679911433
0.117395555,-0.621489137
0.253664797,-0.5018342
0.175611511,-0.362900244
-0.135018288,-0.251573913
-0.265531996,-0.223116663
-0.263968506,-0.265899472
-0.181800391,-0.35395187
-0.254859771,-0.314499025
-0.4209814,-0.279073328
-0.41789269,-0.249062647
-0.339084639,-0.240188827
-0.141698477,-0.150531896
-0.086532376,-0.201527427
-0.08360981,-0.249893142
-0.083203726,-0.224795998
-0.116536948,-0.179942453
-0.206571487,-0.174370314
-0.238925519,-0.220120977
-0.276890661,-0.258855777
-0.300387789,-0.2808087
-0.186376924,-0.373475825
-0.102394554,-0.288845869
-0.199689054,-0.262094843
-0.392957136,-0.191234133
-0.839251844,-0.21956827
-0.848347115,-0.162399874
-0.560188861,-0.120946219
-0.339533119,-0.148724652
-0.000232827,-0.191127423
0.111711524,-0.215190579
0.243931463,-0.230844772
0.312074648,-0.2607667
0.320377084,-0.251805693
0.097110758,-0.151188691
-0.061741102,-0.129276377
-0.141229954,-0.201884493
0.016812345,-0.386934788
0.110613683,-0.431170096
0.280335942,-0.399315677
0.190804612,-0.333742351
0.055312427,-0.274771174
-0.087032801,-0.287535398
-0.120379079,-0.253506139
-0.065578803,-0.328069234
-0.081079124,-0.280128366
-0.173538618,-0.347840011
-0.345353234,-0.364299744
-0.348821814,-0.39827859
-0.216616722,-0.391389724
-0.081918716,-0.339394828
-0.058006392,-0.305604577
-0.084730558,-0.272651441
-0.139383471,-0.401276992
-0.111100456,-0.606095011
0.117548534,-0.805602269
0.382059587,-0.789887026
0.515971437,-0.604667166
0.431211985,-0.432519621
0.165839603,-0.440843572
0.017638555,-0.489046735
-0.131939162,-0.486044063
-0.209444932,-0.463034486
-0.247241219,-0.502720025
-0.222681129,-0.451500952
-0.150213033,-0.330755851
0.045163946,-0.237401122
0.255998269,-0.297901514
0.448665451,-0.39873339
0.498452478,-0.386344819
0.497714211,-0.22514061
0.443711839,-0.180565213
0.323585561,-0.113952877
0.246475562,-0.102991129
0.272604557,-0.131562439
0.184310447,-0.188137595
0.015022531,-0.248594857
-0.259128719,-0.247369994
-0.400601538,-0.222814454
-0.416397965,-0.173743206
-0.383170779,-0.154564259
-0.260666066,-0.19083679
-0.14526737,-0.275974822
-0.082208544,-0.307543628
-0.075814011,-0.369447653
-0.115173359,-0.341379272
-0.084537619,-0.260223962
-0.081056603,-0.158538805
0.007627561,-0.222368846
0.175590072,-0.35772856
0.370672155,-0.462682896
0.53063966,-0.502128186
0.55698778,-0.566913754
0.449104763,-0.547720958
0.286853103,-0.380426168
0.14020999,-0.20013874
-0.017538702,-0.023535788
-0.201700067,0.083337327
-0.184077444,0.046629923
-0.05937117,-0.037535194
-0.023663613,-0.138901653
-0.141419654,-0.202150895
-0.251827217,-0.299755754
-0.228514978,-0.317790474
-0.028872698,-0.237779854
0.218178485,-0.227657768
0.340559101,-0.322763106
0.332864095,-0.466632585
0.35664312,-0.560423118
0.356538631,-0.576661979
0.31125583,-0.512680515
0.225934678,-0.444408416
0.14614558,-0.434169916
0.134483203,-0.503988317
0.092231259,-0.492170003
0.061515018,-0.45177694
0.064474429,-0.454470801
0.121375197,-0.523105893
0.214692682,-0.529945223
0.385338874,-0.43309784
0.497188089,-0.344130278
0.490287633,-0.327764687
0.416351089,-0.315190219
0.381449232,-0.303750335
0.363030578,-0.345069736
0.287312797,-0.353891651
0.130853544,-0.325268763
-0.064927054,-0.271216808
-0.18397235,-0.225173918
-0.187475891,-0.203384626
-0.066009638,-0.159230914
0.108273293,-0.14140023
0.189883703,-0.180357789
0.151650588,-0.202897103
0.092141443,-0.168295944
0.215774463,-0.098771958
0.164862763,-0.119850737
0.177952413,-0.195296373
0.167449896,-0.255624565
0.074958346,-0.386079784
0.06676528,-0.636075419
0.173148414,-0.869962848
0.251077759,-0.877027305
0.27059566,-0.73857166
0.295738873,-0.670384218
0.304846191,-0.643751406
0.223338957,-0.591528169
0.104290496,-0.53694888
0.062706129,-0.49739746
0.024361818,-0.460010394
-0.020598948,-0.447599923
0.006902138,-0.479071961
0.026193924,-0.508692234
0.072710228,-0.506865825
0.087481059,-0.437545292
0.069741572,-0.345954281
0.070986154,-0.285309349
0.04228707,-0.279627391
-0.027645452,-0.241848728
-0.08629558,-0.183944114
-0.078056964,-0.095974494
-0.026059043,-0.073979899
0.015594974,-0.134353809
0.019879895,-0.247495696
0.032497913,-0.339094108
0.070959091,-0.334350147
0.157326181,-0.333153494
0.229558389,-0.392909806
0.206827072,-0.500916395
0.189692879,-0.553325271
0.296943595,-0.545593511
0.477069853,-0.569608434
0.574762087,-0.550178105
0.563552357,-0.480230919
0.458231882,-0.349853945
0.281258228,-0.283819426
0.210857074,-0.386523904
0.393423877,-0.497224008
0.57024697,-0.693076003
0.5228144,-0.854570925
0.451405479,-1.051126177
0.451803664,-1.247412026
0.366878743,-1.407459144
0.173498351,-1.456577426
-0.127287024,-1.277743384
-0.290908972,-0.987901361
-0.19688,-0.723000666
-0.024092764,-0.588668091
0.166536867,-0.628703771
0.322827661,-0.810699074
0.481258952,-1.032195944
0.602823062,-1.169621651
0.801542639,-1.366828332
0.87359536,-1.62327752
0.835529443,-1.845261752
0.875071719,-1.822488713
0.868938948,-1.747534302
0.829070197,-1.739077758
0.763684885,-1.859622879
0.584698417,-1.8013539
0.411195385,-1.751959606
0.330743333,-1.759513059
0.369802456,-1.782860196
0.346408985,-1.824486848
0.266008667,-1.773487207
0.157064325,-1.689813861
0.197391781,-1.575610372
0.347776039,-1.574338499
0.333450549,-1.621933008
0.067880845,-1.641954576
-0.124414935,-1.558284975
-0.182272067,-1.401051836
-0.065695522,-1.177868125
0.023192809,-0.986522233
0.225508703,-0.985847099
0.214773689,-1.128970011
0.065844418,-1.297533312
-0.012401921,-1.374089865
0.051971384,-1.378836623
0.259363451,-1.403958159
0.259890895,-1.413595954
-0.029973458,-1.332562126
-0.130234465,-1.281808855
0.023215528,-1.380760564
0.05835977,-1.60799179
0.095709988,-1.71071758
0.011225535,-1.443141014
-0.328088028,-1.11551326
-0.546507508,-0.976893361
-0.59257605,-1.157178886
-0.486030815,-1.584371192
-0.284799524,-1.937571071
-0.213058531,-1.843380925
-0.086980315,-1.542927221
0.052859979,-1.42033965
0.250098297,-1.50389138
0.420619062,-1.567454611
0.339682322,-1.609931646
0.176964862,-1.760278205
0.134818694,-2.070167403
0.072351486,-2.245636877
-0.092976109,-2.300720383
-0.325878257,-2.176714162
-0.491131647,-1.993415028
-0.622753319,-1.893623295
-0.747452523,-1.879935483
-0.63653768,-1.886516256
-0.58185826,-1.710210214
-0.638096864,-1.576756221
-0.710618624,-1.616517138
-0.604085337,-1.736996495
-0.266393192,-1.840454913
-0.096942799,-1.815331854
0.042880272,-1.703685371
-0.072363304,-1.489278385
-0.244231274,-1.346784882
-0.276825963,-1.476770633
-0.120465755,-1.620757391
0.193046681,-1.726295238
0.242984935,-1.686960333
-0.020314459,-1.615626615
-0.306375333,-1.440492475
-0.26635551,-1.128954798
0.311874565,-0.707626629
0.773277815,-0.68379902
0.241112108,-0.991989174
-0.609241473,-1.247633845
-1.189852836,-1.255148445
-1.187380361,-0.93474067
-0.54102271,-0.597753283
-0.0191787,-0.169474734
0.266341997,0.026918682
0.435750533,0.020796969
0.421671756,-0.097970046
0.363141154,-0.222087946
0.262577326,-0.218631984
0.114780406,-0.219146594
0.105354102,-0.163614567
0.073599766,-0.182026742
0.058315752,-0.146357542
0.141469011,-0.222978309
0.230534976,-0.202514496
0.296872626,-0.244190958
0.205037603,-0.299238649
0.09388306,-0.273529782
0.087426781,-0.363853493
0.134628036,-0.193307143
0.211993319,-0.188069182
0.189621924,-0.075204652
0.105100814,0.031372567
0.033876226,0.09055015
0.040384087,0.123542053
0.133525674,0.13784039
0.157568488,0.154012548
0.110662791,-0.055471558
0.113536098,-0.148675338
0.223774189,-0.238182009
0.303553539,-0.210870527
0.141800548,-0.670833082
-0.193712145,-1.029758286
-0.581308344,-1.340503758
-0.8719198,-1.208597682
-0.749324617,-0.898554365
-0.388552522,-0.609935241
-0.147127561,-0.614583243
-0.489050444,-0.89922492
-1.100226312,-1.275583745
-1.746089552,-1.353577424
-1.779091996,-1.369164458
-1.224427809,-1.049607168
-0.414229072,-0.744747431
0.176997733,-0.429289866
0.283980154,-0.354695343
0.228795112,-0.3649564
0.340469934,-0.345900574
0.337379827,-0.1456394
0.259202296,-0.085069368
0.086450585,-0.172664498
-0.024224099,-0.53337133
-0.100221739,-0.649217281
-0.007112113,-0.686615159
0.211558006,-0.483041985
0.364462267,-0.525350663
0.123369761,-0.631839978
-0.121806415,-0.687848687
-0.216958054,-0.679349324
-0.061142381,-0.471911936
0.080837126,-0.465650884
0.123614762,-0.44042408
0.059692623,-0.492731217
-0.045454568,-0.534792985
-0.183391495,-0.607348088
-0.302220738,-0.560143452
-0.189165038,-0.4982248
0.00177208,-0.291088457
0.354575852,-0.314362324
0.456694633,-0.352060775
0.297708423,-0.669304978
-0.253407832,-0.932564844
-0.641157514,-1.191039843
-0.760071596,-0.916625777
-0.478151445,-0.6348576
-0.030469745,-0.448195563
0.359784104,-0.494034055
0.251330154,-0.572166174
-0.120928723,-0.649523685
-0.470470442,-0.723743126
-0.590779497,-0.586887673
-0.410048959,-0.405523337
0.100613566,-0.32295029
0.289663607,-0.400246981
0.141201305,-0.478359961
0.057576234,-0.392359357
0.091259288,-0.398325525
0.086056489,-0.48503483
-0.085923852,-0.612802118
-0.01492841,-0.519007345
0.2492962,-0.469654375
0.120944901,-0.595039583
-0.028849168,-0.659087568
-0.270471304,-0.488839025
-0.299928158,-0.170103029
-0.115385227,-0.223013491
-0.036721111,-0.412246941
-0.042331045,-0.611734081
-0.203996647,-0.501759384
-0.342266249,-0.333482194
-0.250475399,-0.219171099
-0.27325956,-0.384762447
-0.438169493,-0.787639184
-0.774229479,-1.054115443
-0.617085358,-0.921228577
0.327236411,-0.710487024
1.638552666,-0.760871229
2.687604854,-0.96868493
2.433456515,-1.153723815
1.334598304,-1.128997087
0.116846467,-1.018213703
-0.793996384,-1.063292388
-1.358118657,-1.131638782
-1.281877935,-0.911701212
-0.693343963,-0.668454367
-0.055962473,-0.421836694
0.394015455,-0.412605893
0.210894625,-0.348032941
-0.239702004,-0.476978503
-0.762957613,-0.530229494
-0.702331103,-0.471524298
-0.312375551,-0.347001319
0.257071842,-0.347650084
0.458609151,-0.58670411
0.463864543,-0.706205623
0.41273322,-0.675290994
0.353582214,-0.436700389
0.371797854,-0.262287383
0.316154071,-0.318918351
0.133169719,-0.423626912
-0.089124801,-0.642863537
-0.107462367,-0.720818574
-0.175610789,-0.890452954
-0.104894104,-0.95252724
-0.061001049,-1.107325735
0.006171051,-1.078663012
0.278885452,-1.074156838
0.561376262,-1.013376518
0.746956071,-1.171587641
0.261639357,-1.178603341
-0.150361289,-0.96866811
-0.120572061,-0.64789358
0.041103273,-0.479958608
-0.029264233,-0.502210865
-0.430716457,-0.537035838
-0.668197374,-0.381987125
-0.394278455,-0.178505003
0.082490939,-0.010547518
0.616044992,-0.036283474
1.086931261,-0.085553743
1.206908652,-0.253403768
1.169849707,-0.56606135
1.009667942,-0.742762029
0.875536405,-0.655579567
0.690775613,-0.49291431
0.478269905,-0.450370072
0.265964088,-0.355928645
0.146245851,-0.302520101
-0.013743683,-0.220193688
0.020937785,-0.296254683
-0.012855281,-0.311312258
0.225106975,-0.379706748
0.581423349,-0.617536551
0.686834336,-0.927447494
0.508391214,-1.082788958
0.198485182,-0.977510841
0.030979864,-0.843433038
0.044075931,-0.712337467
0.064946969,-0.647836189
0.015128801,-0.545903763
0.061259593,-0.498529157
0.130020819,-0.417078667
0.219470184,-0.396074812
0.2281289,-0.39672332
0.168993126,-0.465377604
0.153815103,-0.486186772
0.198143357,-0.584651812
0.247902922,-0.629037402
0.288683838,-0.758970685
0.251309296,-0.861735021
0.371842951,-0.939313099
0.441371724,-0.848744557
0.421183302,-0.75506694
0.564437395,-0.801033754
0.432337314,-0.990147048
0.102581642,-1.09189368
0.003101875,-0.984613021
0.042532402,-0.783736298
0.196547809,-0.627395997
0.489951237,-0.586866258
0.57384676,-0.63572794
0.907808168,-0.803311806
1.382371196,-1.060298369
1.672093582,-1.301380542
1.628317256,-1.40730594
0.982819266,-1.24931235
0.455796457,-0.987814397
0.286076897,-0.75916205
0.47297582,-0.686115678
0.655687302,-0.705742687
0.608422648,-0.707744903
0.578576042,-0.728801349
0.525169706,-0.817641819
0.452927339,-0.95309897
0.609388031,-1.116487659
0.794770046,-1.172626889
0.836295825,-1.179065672
0.841327552,-1.063143997
0.794633765,-0.886567675
0.753875182,-0.733946455
0.816223676,-0.7042064
0.805177377,-0.846420065
0.794351361,-1.048196027
0.76544304,-1.006066448
0.677037128,-0.775719851
0.731776896,-0.593280243
0.985952137,-0.652382791
1.345914267,-0.78409383
1.338815627,-0.851567971
1.123841351,-0.836883801
0.894612745,-0.785242146
0.723117398,-0.742762598
0.779303673,-0.707365011
1.084169044,-0.640932515
1.12618,-0.584341871
0.929194291,-0.574261898
0.694021811,-0.61459028
0.509800265,-0.612085307
0.538910018,-0.575917811
0.617673578,-0.540110762
0.566816041,-0.512080808
0.554670588,-0.521917048
0.710406805,-0.562404397
0.907011535,-0.594584369
1.032417518,-0.535369444
1.048374283,-0.475150155
1.093537385,-0.468421639
1.233685607,-0.49898243
1.200826059,-0.487027015
1.047572894,-0.375905438
0.866498694,-0.149159352
0.691618117,0.128649909
0.667323374,0.316438627
0.676845593,0.347964669
0.669800944,0.320200143
0.607692564,0.361766871
0.484104949,0.452034521
0.368335503,0.461787694
0.359943382,0.310187388
0.533145382,0.118057374
0.708002948,-0.001055442
0.645819965,-0.100785268
0.24148834,-0.210603944
-0.100228699,-0.234358994
-0.112998578,-0.127350899
0.096123911,0.009417684
0.419606728,0.073330059
0.717409782,0.016267972
1.278687878,-0.239452488
1.979037681,-0.564763222
2.614351536,-0.740766278
2.997014324,-0.725889905
3.014110404,-0.670151749
2.502579584,-0.67479516
1.764524355,-0.719256297
1.025895594,-0.735767076
0.523729296,-0.669526032
0.487451728,-0.567749084
0.759054929,-0.555491427
0.901225764,-0.576749575
0.81929914,-0.481975687
0.615462935,-0.26979012
0.387034107,-0.148355808
0.428978436,-0.179338056
0.518551419,-0.265395286
0.540691,-0.299249143
0.505426894,-0.171619768
0.50187844,0.043309641
0.511116158,0.202707638
0.534065087,0.3019904
0.582914943,0.303284057
0.580096984,0.32169712
0.536618185,0.324700219
0.557737929,0.352595421
0.639791218,0.357710934
0.684656119,0.403868282
0.621965663,0.464137055
0.519244169,0.570951159
0.456456233,0.678214132
0.405524685,0.802836681
0.354814341,0.931183981
0.363905925,0.945474819
0.448895061,0.818834495
0.493792892,0.728026251
0.498489721,0.691441415
0.369645536,0.897464352
0.257973699,1.054502476
0.205813115,1.050912814
0.225724731,0.832351633
0.274752316,0.584337647
0.233534477,0.443810912
0.09328467,0.409251023
-0.015378416,0.398203279
-0.148128374,0.505679199
-0.095492864,0.554761235
0.110024211,0.358895646
0.234649529,-0.073666
0.172273909,-0.447797238
-0.002523189,-0.40780286
-0.114488606,-0.198419183
-0.116272223,-0.03527995
-0.087750411,0.063749722
-0.056318689,0.177336452
-0.098360968,0.266063733
-0.066880085,0.391003595
-0.077068906,0.519554524
-0.005021118,0.516771944
0.223081782,0.458189587
0.410936365,0.39250788
0.462905434,0.483462197
0.432134286,0.532691457
0.440006478,0.525871221
0.485491639,0.464958646
0.512746104,0.374380574
0.472830354,0.275565487
0.502466532,0.305843333
0.596045654,0.325092846
0.711672058,0.319801768
0.742341297,0.346572017
0.704401099,0.522219713
